,v,i
0,0.634029144,0.07473211000000002
1,0.6597167890000001,0.12611233000000002
2,0.690541963,0.07473211000000002
3,0.7265046660000001,0.07473211000000002
4,0.75732984,0.12611233000000002
5,0.7932925430000001,0.07473211000000002
6,0.824117717,0.17749255000000003
7,0.849805362,0.17749255000000003
8,0.875493007,0.17749255000000003
9,0.91145571,0.22887277
10,0.942280884,0.17749255000000003
11,0.962831,0.22887277
12,1.003931232,0.22887277
